timestamp,co2,elec,rh,temp,wifi,hours
7/14/2019 12:50,54,23563.9,60.4,26.9,3,0
7/14/2019 13:00,61,23097.1,59.8,27.1,2,0
7/14/2019 13:10,67,23100.7,59.8,27.2,2,0
7/14/2019 13:20,61,23812.6,60.2,27.3,2,0
7/14/2019 13:30,71,23378.2,60.5,27.4,1,0
7/14/2019 13:40,104,22858.8,61.6,27.4,0,0
7/14/2019 13:50,108,22731.8,62.6,27.5,1,0
7/14/2019 14:00,115,23308.4,60.9,27.5,1,0
7/14/2019 14:10,124,22376.2,60.9,27.5,1,0
7/14/2019 14:20,136,21992.1,64.8,27.6,1,0
7/14/2019 14:30,149,21716.8,62.7,27.6,1,0
7/14/2019 14:40,174,21650.4,62.5,27.7,2,0
7/14/2019 14:50,172,20776.8,64.1,27.7,2,0
7/14/2019 15:00,181,20573.1,64.3,27.8,1,0
7/14/2019 15:10,175,20000.4,64.5,27.8,2,0
7/14/2019 15:20,180,20481.6,63.6,27.8,2,0
7/14/2019 15:30,178,19499.7,63.2,27.8,2,0
7/14/2019 15:40,174,18791.7,63.9,27.9,2,0
7/14/2019 15:50,157,18923.6,65.4,27.9,3,0
7/14/2019 16:00,160,17251.7,65.6,27.9,3,0
7/14/2019 16:10,119,16630.7,67.5,28,2,0
7/14/2019 16:20,95,15911.3,65.7,28,3,0
7/14/2019 16:30,87,16062.9,64.2,28,3,0
7/14/2019 16:40,81,14263.7,63.3,28,3,0
7/14/2019 16:50,71,13574.2,63.4,28,3,0
7/14/2019 17:00,70,12005.2,63.2,28,3,1
7/14/2019 17:10,67,11636.3,63.3,27.9,3,1
7/14/2019 17:20,60,10601.5,63,27.9,3,1
7/14/2019 17:30,129,9810.4,63.1,27.9,3,1
7/14/2019 17:40,140,10698.1,63.3,27.9,2,1
7/14/2019 17:50,157,8965.8,63.5,27.8,3,1
7/14/2019 18:00,166,8026.2,63.8,27.8,3,1
7/14/2019 18:10,171,7186.3,63.4,27.8,3,1
7/14/2019 18:20,168,7063.9,63.4,27.7,3,1
7/14/2019 18:30,173,5495.2,63.7,27.7,3,1
7/14/2019 18:40,180,4748,64,27.7,3,1
7/14/2019 18:50,181,4842.1,63.3,27.6,3,1
7/14/2019 19:00,199,3671.3,63.3,27.6,3,1
7/14/2019 19:10,185,3687.1,63.2,27.6,3,1
7/14/2019 19:20,181,3219.3,63.4,27.6,4,1
7/14/2019 19:30,166,4429.8,62.5,27.6,4,1
7/14/2019 19:40,168,3937.4,63,27.7,3,1
7/14/2019 19:50,161,3575.9,62.5,27.7,1,1
7/14/2019 20:00,159,4417.2,62.6,27.7,1,1
7/14/2019 20:10,164,3953.8,62.6,27.7,1,1
7/14/2019 20:20,157,3993.3,62.9,27.8,1,1
7/14/2019 20:30,156,3891.7,62.8,27.9,1,1
7/14/2019 20:40,163,4452.6,63.7,28.2,0,1
7/14/2019 20:50,165,3760.7,64,28.4,0,1
7/14/2019 21:00,151,3725.2,64,28.5,0,1
7/14/2019 21:10,146,4385,64.3,28.6,0,1
7/14/2019 21:20,152,3744.1,67,28.6,1,1
7/14/2019 21:30,146,4202,68,28.6,1,1
7/14/2019 21:40,139,4089.3,68.1,28.6,1,1
7/14/2019 21:50,135,4767.7,68.4,28.6,1,1
7/14/2019 22:00,141,4199,68.3,28.7,1,1
7/14/2019 22:10,133,3817.3,68.3,29.2,1,1
7/14/2019 22:20,155,3862,68.2,30.8,1,1
7/14/2019 22:30,105,4289.2,68.9,30.1,1,1
7/14/2019 22:40,86,3896.8,69.4,29.3,1,1
7/14/2019 22:50,80,3768,67.7,29.2,1,1
7/14/2019 23:00,65,3812.5,66.7,28.9,1,1
7/14/2019 23:10,58,3715.8,65.8,28.8,1,1
7/14/2019 23:20,55,3760.4,65.1,28.6,1,1
7/14/2019 23:30,49,3731.5,64.9,28.4,1,1
7/14/2019 23:40,44,3969.7,64.7,28.2,1,1
7/14/2019 23:50,39,4214.6,64.4,28.1,1,1
7/15/2019,39,4084.4,64.8,28,1,1
7/15/2019 0:10,36,4226.8,64.8,28,1,1
7/15/2019 0:20,27,4773,64.5,28,2,1
7/15/2019 0:30,18,3818.7,63.6,27.9,2,1
7/15/2019 0:40,20,3766.4,63.5,27.9,2,1
7/15/2019 0:50,26,3887.3,62.9,27.9,2,1
7/15/2019 1:00,21,4405.9,63.1,27.9,2,1
7/15/2019 1:10,17,3838.7,62.9,27.9,2,1
7/15/2019 1:20,17,3802.7,63.4,27.8,2,1
7/15/2019 1:30,19,3855.7,63.6,27.8,2,1
7/15/2019 1:40,15,4191.7,63.5,27.8,2,1
7/15/2019 1:50,9,3667.9,63.8,27.7,2,1
7/15/2019 2:00,8,4260.2,63.5,27.7,2,1
7/15/2019 2:10,12,4209.3,63.5,27.7,2,1
7/15/2019 2:20,10,4605.1,63.6,27.6,1,1
7/15/2019 2:30,9,4135.2,63,27.6,1,1
7/15/2019 2:40,9,3821.9,63.5,27.6,1,1
7/15/2019 2:50,9,3793.9,63.3,27.6,1,1
7/15/2019 3:00,7,4126.7,64.6,27.6,1,1
7/15/2019 3:10,0,3664.5,65.7,27.6,1,1
7/15/2019 3:20,5,3735.4,67.4,27.6,1,1
7/15/2019 3:30,4,3709.9,69.5,27.5,1,1
7/15/2019 3:40,5,4460,71.1,27.5,1,1
7/15/2019 3:50,-1,3934.5,71.6,27.5,1,1
7/15/2019 4:00,-1,4038.5,70.9,27.4,1,1
7/15/2019 4:10,-2,3861.7,70.5,27.4,1,1
7/15/2019 4:20,-4,4470.9,69.9,27.3,1,1
7/15/2019 4:30,-6,4247.9,66.9,27.4,1,1
7/15/2019 4:40,-7,4198.5,64.6,27.4,1,1
7/15/2019 4:50,-14,4520.1,63.4,27.3,1,1
7/15/2019 5:00,-7,4229.3,63.5,27.3,1,1
7/15/2019 5:10,-9,4643.7,63.7,27.3,1,1
7/15/2019 5:20,-15,4821.6,63.7,27.3,0,1
7/15/2019 5:30,-18,5129,63.6,27.3,0,1
7/15/2019 5:40,-21,4596.3,63.3,27.2,0,1
7/15/2019 5:50,-24,4697.6,63,27.2,0,1
7/15/2019 6:00,-23,4743.3,63,27.2,0,1
7/15/2019 6:10,-32,5194.8,62.8,27.2,0,1
7/15/2019 6:20,-31,4813.7,62.3,27.1,0,1
7/15/2019 6:30,-27,4694.1,62.6,27.1,0,1
7/15/2019 6:40,-19,4581.7,62.4,27.1,0,1
7/15/2019 6:50,-24,4713.5,62.2,27.1,0,1
7/15/2019 7:00,-25,4546.4,62,27,1,1
7/15/2019 7:10,-23,4460.6,64.5,27,1,1
7/15/2019 7:20,-13,4824.8,68.3,27,1,1
7/15/2019 7:30,-12,4818.8,69.5,27,1,1
7/15/2019 7:40,-14,5304.3,69.1,27,2,1
7/15/2019 7:50,-14,5150.4,68.6,27,4,1
7/15/2019 8:00,-5,5710.8,68.2,26.9,8,1
7/15/2019 8:10,-6,5905.9,67.7,26.5,8,1
7/15/2019 8:20,-12,7070.2,64.3,26.4,9,0
7/15/2019 8:30,-4,7745.9,63.8,26.3,12,0
7/15/2019 8:40,-3,8885.9,63,26.3,12,0
7/15/2019 8:50,1,9110.4,62.5,26.3,15,0
7/15/2019 9:00,2,9760.4,62.5,26.3,17,0
7/15/2019 9:10,4,9879.5,62.5,26.3,21,0
7/15/2019 9:20,9,12084.2,62.6,26.3,24,0
7/15/2019 9:30,12,12027.2,62.6,26.3,24,0
7/15/2019 9:40,18,11996.3,63,26.4,25,0
7/15/2019 9:50,18,12456.2,62.9,26.4,26,0
7/15/2019 10:00,34,14896.7,63,26.4,26,0
7/15/2019 10:10,49,14914.7,63.4,26.4,27,0
7/15/2019 10:20,64,14291.4,64.1,26.4,26,0
7/15/2019 10:30,65,16986.1,65.2,26.4,26,0
7/15/2019 10:40,83,18397.5,64.9,26.4,27,0
7/15/2019 10:50,116,17729.9,63.5,26.4,28,0
7/15/2019 11:00,134,16400.7,62.5,26.4,17,0
7/15/2019 11:10,152,16800.5,64.8,26.5,29,0
7/15/2019 11:20,179,15121.6,62.7,26.1,29,0
7/15/2019 11:30,215,17085.5,60,26.3,28,0
7/15/2019 11:40,242,17874.7,58.9,26.3,26,0
7/15/2019 11:50,258,20289.4,67.2,26.5,30,0
7/15/2019 12:00,242,19323.6,67.8,26.4,28,0
7/15/2019 12:10,223,17323.6,61.8,26.5,28,0
7/15/2019 12:20,269,18650.2,60.7,26.6,26,0
7/15/2019 12:30,310,19866.1,59.1,26.6,18,0
7/15/2019 12:40,362,20714,60.3,26.6,20,0
7/15/2019 12:50,396,18939.8,63.9,26.9,21,0
7/15/2019 13:00,424,19627.8,63.2,27.1,23,0
7/15/2019 13:10,453,19000,58.7,26.2,23,0
7/15/2019 13:20,507,20144.3,55.5,26.3,26,0
7/15/2019 13:30,605,19640.2,61.4,26.4,23,0
7/15/2019 13:40,676,19500.9,59.8,26.4,28,0
7/15/2019 13:50,733,19077.9,62.8,26.5,21,0
7/15/2019 14:00,781,18179.5,64.4,26.5,27,0
7/15/2019 14:10,828,19801.6,62.4,26.7,29,0
7/15/2019 14:20,898,20070.9,67.5,26,23,0
7/15/2019 14:30,802,18968.7,65.2,25.8,23,0
7/15/2019 14:40,776,20550.3,63.2,26.2,26,0
7/15/2019 14:50,854,20978.9,62.9,26.2,23,0
7/15/2019 15:00,926,18529.1,69.3,26.4,26,0
7/15/2019 15:10,802,17497.5,72.5,27.3,28,0
7/15/2019 15:20,650,16605.3,70.2,26.5,28,0
7/15/2019 15:30,625,16551.7,64.9,26.6,25,0
7/15/2019 15:40,584,16635.5,62.5,26.6,22,0
7/15/2019 15:50,553,14294.2,61,26.1,26,0
7/15/2019 16:00,513,14068.1,64.7,26.6,24,0
7/15/2019 16:10,483,13929.4,61.9,26.3,22,0
7/15/2019 16:20,453,13341.3,61,26.4,24,0
7/15/2019 16:30,426,12306,63.8,26.7,26,0
7/15/2019 16:40,402,13706.6,62.9,26.6,25,0
7/15/2019 16:50,376,12157.5,61.3,26.9,24,0
7/15/2019 17:00,372,10672,61.9,26.6,23,1
7/15/2019 17:10,375,10913.6,61.7,26.5,17,1
7/15/2019 17:20,398,10665.9,62.4,26.3,15,1
7/15/2019 17:30,407,9118.5,62.1,26.4,15,1
7/15/2019 17:40,415,9853.9,67.9,26.5,14,1
7/15/2019 17:50,413,10392.3,65.3,26.4,13,1
7/15/2019 18:00,408,7721.5,63.4,26.4,11,1
7/15/2019 18:10,400,6904.2,64.8,26.5,9,1
7/15/2019 18:20,416,7086.9,63,26.5,8,1
7/15/2019 18:30,384,5798,61.7,26.7,8,1
7/15/2019 18:40,367,5687.3,62.4,26.7,7,1
7/15/2019 18:50,380,5176.3,63.2,26.7,8,1
7/15/2019 19:00,411,5695.4,60.3,26.7,8,1
7/15/2019 19:10,388,4978.2,66.2,26.5,7,1
7/15/2019 19:20,350,4986.6,69.8,26.5,6,1
7/15/2019 19:30,350,6578.4,70,26.7,4,1
7/15/2019 19:40,348,5060.6,68.2,26.8,2,1
7/15/2019 19:50,319,4999.3,64.3,26,3,1
7/15/2019 20:00,321,5243.7,66.2,25.9,3,1
7/15/2019 20:10,313,6454.6,63.9,25.6,4,1
7/15/2019 20:20,310,5224.5,62.4,26.1,3,1
7/15/2019 20:30,300,5223.8,64.3,26.2,2,1
7/15/2019 20:40,295,5774.2,68.1,26.2,2,1
7/15/2019 20:50,293,4832.3,71.1,26.3,2,1
7/15/2019 21:00,294,4658.9,69.6,26.5,2,1
7/15/2019 21:10,287,4761.6,64,26.8,2,1
7/15/2019 21:20,292,5375.2,67.2,27.1,2,1
7/15/2019 21:30,271,4625.3,66.8,26.1,2,1
7/15/2019 21:40,263,4702,60.7,26.2,2,1
7/15/2019 21:50,252,4741.9,61.4,26.3,2,1
7/15/2019 22:00,253,5201.4,61.6,26.5,2,1
7/15/2019 22:10,239,4917.9,63.8,26.1,2,1
7/15/2019 22:20,239,4829.7,63.9,26.2,2,1
7/15/2019 22:30,224,5897.8,64.1,26.7,2,1
7/15/2019 22:40,219,5310,64.2,26.8,2,1
7/15/2019 22:50,208,5280.8,65.1,26.9,2,1
7/15/2019 23:00,208,5053.3,65.7,26.8,2,1
7/15/2019 23:10,202,5232,64.2,26.8,2,1
7/15/2019 23:20,196,4735.1,65.8,26.7,2,1
7/15/2019 23:30,190,4715.6,64.7,26.9,2,1
7/15/2019 23:40,188,4701.8,63.9,26.5,2,1
7/15/2019 23:50,186,5314.3,64.7,26.5,2,1
7/16/2019,174,4816.5,64.9,26.4,2,1
7/16/2019 0:10,172,4837.8,64.5,26.4,2,1
7/16/2019 0:20,169,4801.3,66.4,26.4,2,1
7/16/2019 0:30,160,5175.3,66.1,26.5,2,1
7/16/2019 0:40,157,5226.1,65.7,26.5,2,1
7/16/2019 0:50,157,5227.6,66.1,26.5,2,1
7/16/2019 1:00,153,5304.9,65.7,26.6,2,1
7/16/2019 1:10,148,5164.4,67.4,26.6,2,1
7/16/2019 1:20,135,4784.9,67.1,26.6,2,1
7/16/2019 1:30,133,4850.4,66.7,26.7,2,1
7/16/2019 1:40,127,5151.6,70.6,26.4,2,1
7/16/2019 1:50,121,4793.1,70.3,26.2,2,1
7/16/2019 2:00,121,4661.2,65.1,26.1,2,1
7/16/2019 2:10,120,4880.3,66.5,26.1,2,1
7/16/2019 2:20,111,5071.4,68.5,26.1,2,1
7/16/2019 2:30,110,4822.8,65.1,26.1,2,1
7/16/2019 2:40,106,4825,62.5,26.1,2,1
7/16/2019 2:50,98,4755.3,61.4,26.1,2,1
7/16/2019 3:00,93,5632.1,60.1,26.2,2,1
7/16/2019 3:10,92,5192.6,59.2,26.1,2,1
7/16/2019 3:20,89,5203.1,58.3,26.2,2,1
7/16/2019 3:30,86,5051.1,57.6,26.2,2,1
7/16/2019 3:40,82,5314.7,60.7,26.3,2,1
7/16/2019 3:50,78,4889.6,67.4,26.2,2,1
7/16/2019 4:00,78,4839.6,62.6,26.2,2,1
7/16/2019 4:10,73,4788.5,62.5,26.1,2,1
7/16/2019 4:20,72,5339.9,68.4,26.1,2,1
7/16/2019 4:30,67,4800.7,67.5,26.1,2,1
7/16/2019 4:40,66,5157.8,62.8,26.1,2,1
7/16/2019 4:50,59,4775.1,60.7,26.2,2,1
7/16/2019 5:00,57,5230.7,60.3,26.2,2,1
7/16/2019 5:10,53,4844.6,70.7,26.2,2,1
7/16/2019 5:20,49,5190,71.5,26.2,2,1
7/16/2019 5:30,48,5037.9,71.3,26.1,2,1
7/16/2019 5:40,50,5349.3,70.5,26.2,2,1
7/16/2019 5:50,47,4768.2,64.8,26.2,2,1
7/16/2019 6:00,40,4671.5,63.7,26.2,3,1
7/16/2019 6:10,41,4848.6,63.5,26.2,2,1
7/16/2019 6:20,42,4864.8,63.2,26.2,2,1
7/16/2019 6:30,38,4907.1,63.9,26.2,2,1
7/16/2019 6:40,39,4593.5,63.9,26.2,2,1
7/16/2019 6:50,38,4403.2,64,26.3,2,1
7/16/2019 7:00,34,5026.3,63.7,26.3,1,1
7/16/2019 7:10,33,4723,63.9,26.3,2,1
7/16/2019 7:20,26,4660.1,63.9,26.3,2,1
7/16/2019 7:30,30,5322.2,66.4,26.3,2,1
7/16/2019 7:40,24,6466.2,70.1,26.4,2,1
7/16/2019 7:50,24,5739.1,67.5,26.2,3,1
7/16/2019 8:00,23,6199.3,66.6,26.1,6,1
7/16/2019 8:10,22,6357.9,63.6,26.1,11,1
7/16/2019 8:20,24,7900.2,67.3,26.1,13,0
7/16/2019 8:30,29,8972.7,63.9,26.1,17,0
7/16/2019 8:40,22,9161.2,60.7,26.1,19,0
7/16/2019 8:50,27,9287.5,65.1,26.1,20,0
7/16/2019 9:00,24,9736,71.7,26.1,24,0
7/16/2019 9:10,23,9558.6,70.7,26.1,27,0
7/16/2019 9:20,36,9678.3,70.3,26.2,28,0
7/16/2019 9:30,30,9444.3,66.9,26.2,28,0
7/16/2019 9:40,28,12020.3,68.3,26.3,30,0
7/16/2019 9:50,29,12811.7,66.5,26.2,30,0
7/16/2019 10:00,33,12623.3,65.1,26.2,27,0
7/16/2019 10:10,82,15145.4,64.3,26.2,23,0
7/16/2019 10:20,41,14149.3,65,26.2,30,0
7/16/2019 10:30,38,16132.7,65.7,26.3,32,0
7/16/2019 10:40,49,17311.8,65.1,26.3,31,0
7/16/2019 10:50,57,17236.7,65.1,26.4,32,0
7/16/2019 11:00,98,16604.9,65.4,26.3,33,0
7/16/2019 11:10,137,18132.5,72.3,26.4,34,0
7/16/2019 11:20,183,18097.4,69.6,26.2,35,0
7/16/2019 11:30,162,17809.3,65.1,26.1,36,0
7/16/2019 11:40,204,17566.9,62.1,26,34,0
7/16/2019 11:50,222,18688.6,68.8,26,30,0
7/16/2019 12:00,207,19624.2,64.7,26.2,33,0
7/16/2019 12:10,256,18342.1,61.9,26.3,34,0
7/16/2019 12:20,421,19805.7,61.3,26.3,31,0
7/16/2019 12:30,535,20325.3,70.2,26.4,36,0
7/16/2019 12:40,597,19644.7,71.3,26.5,32,0
7/16/2019 12:50,368,18561.9,70,26.5,29,0
7/16/2019 13:00,375,19880.6,68.3,26.6,28,0
7/16/2019 13:10,418,21063.6,67.6,26.6,27,0
7/16/2019 13:20,412,18954.7,67.1,26.7,22,0
7/16/2019 13:30,395,18908.8,66.5,26.7,14,0
7/16/2019 13:40,408,19102,64.2,26.4,21,0
7/16/2019 13:50,476,19846.8,67.4,26.2,32,0
7/16/2019 14:00,567,18033.6,66,26.4,33,0
7/16/2019 14:10,666,17324.9,65,26.3,28,0
7/16/2019 14:20,560,19268.9,69.9,26.4,33,0
7/16/2019 14:30,529,17206.1,69.7,26.4,31,0
7/16/2019 14:40,502,17939.9,68.9,26.3,27,0
7/16/2019 14:50,493,18270.8,65.3,26.5,30,0
7/16/2019 15:00,580,16029.8,63.7,26.4,30,0
7/16/2019 15:10,643,18141.8,65.4,26.4,30,0
7/16/2019 15:20,592,18289.3,64.9,26.6,32,0
7/16/2019 15:30,561,15759.8,66,26.7,34,0
7/16/2019 15:40,537,14112.8,64.9,26.3,33,0
7/16/2019 15:50,509,14769.6,64.8,26.6,31,0
7/16/2019 16:00,523,14918.3,64.2,26.8,29,0
7/16/2019 16:10,565,13918.4,66.3,27.1,30,0
7/16/2019 16:20,565,14748.1,64.4,26.7,30,0
7/16/2019 16:30,602,11652.2,63.3,27.1,26,0
7/16/2019 16:40,595,14030.8,60.8,27,19,0
7/16/2019 16:50,621,11243,63.3,26.4,17,0
7/16/2019 17:00,506,10738.6,63.8,26.5,16,1
7/16/2019 17:10,502,11002.1,68.7,26.6,14,1
7/16/2019 17:20,518,9443.6,64.7,26.6,8,1
7/16/2019 17:30,437,9678.2,68.2,26.5,5,1
7/16/2019 17:40,503,9931.2,73,26.4,6,1
7/16/2019 17:50,620,9051.3,76.5,26.2,7,1
7/16/2019 18:00,712,8867.7,69.2,26.3,5,1
7/16/2019 18:10,800,7361.8,69.5,26.7,4,1
7/16/2019 18:20,797,6456.4,67.9,26.9,4,1
7/16/2019 18:30,832,6708.6,67.6,26.8,4,1
7/16/2019 18:40,513,5430.3,67.3,27,2,1
7/16/2019 18:50,439,4610.4,68.8,27.1,2,1
7/16/2019 19:00,492,4307.9,67.6,27.4,2,1
7/16/2019 19:10,472,4927.2,64.4,26.9,2,1
7/16/2019 19:20,438,4335.2,62.5,26.9,3,1
7/16/2019 19:30,398,6071.5,69.4,26.8,3,1
7/16/2019 19:40,372,5011.3,66.9,26.4,2,1
7/16/2019 19:50,353,5257.4,64.9,26.6,1,1
7/16/2019 20:00,326,4727.6,64.3,26.9,1,1
7/16/2019 20:10,300,4900.3,62.8,26.5,1,1
7/16/2019 20:20,276,4916,64.4,26.6,1,1
7/16/2019 20:30,259,4977,63.8,26.9,1,1
7/16/2019 20:40,252,4973.3,64.3,27.2,0,1
7/16/2019 20:50,243,4871.3,63.4,27.4,0,1
7/16/2019 21:00,236,5364.1,63.4,27.7,0,1
7/16/2019 21:10,223,5074.1,68.7,28,0,1
7/16/2019 21:20,215,5181.1,69.9,28.3,0,1
7/16/2019 21:30,208,5079.7,68.4,28.6,0,1
7/16/2019 21:40,199,5662.2,66.7,28.8,1,1
7/16/2019 21:50,195,4777.7,64.9,29,1,1
7/16/2019 22:00,181,4815,63.3,29,1,1
7/16/2019 22:10,164,4858.3,62.1,29.2,0,1
7/16/2019 22:20,161,5353.8,62.6,29.2,1,1
7/16/2019 22:30,151,4787.3,65,29.2,2,1
7/16/2019 22:40,148,4829.7,64.4,29.1,2,1
7/16/2019 22:50,138,5590.7,64.9,28.9,2,1
7/16/2019 23:00,138,5501.5,64.8,28.7,2,1
7/16/2019 23:10,132,5945.8,65,28.7,2,1
7/16/2019 23:20,120,7935.7,67.2,28.5,2,1
7/16/2019 23:30,116,8896.5,66.9,28.3,2,1
7/16/2019 23:40,120,9605.1,66.1,28.1,2,1
7/16/2019 23:50,116,8619.4,64.3,27.9,2,1
7/17/2019,106,6562.1,67,27.7,1,1
7/17/2019 0:10,105,5895.3,65.7,27.6,1,1
7/17/2019 0:20,101,7096.5,65.9,27.6,1,1
7/17/2019 0:30,94,6462.1,65.1,27.3,1,1
7/17/2019 0:40,93,6130.5,64.5,27.3,1,1
7/17/2019 0:50,86,6499.6,64.5,27.1,1,1
7/17/2019 1:00,78,6126.1,65.2,27.1,1,1
7/17/2019 1:10,74,5934.8,64.7,27,1,1
7/17/2019 1:20,66,6104.6,64.9,26.9,1,1
7/17/2019 1:30,69,6397.6,64,26.8,1,1
7/17/2019 1:40,67,6503,63.6,26.7,1,1
7/17/2019 1:50,67,6437.1,63.4,26.6,1,1
7/17/2019 2:00,62,6370.2,69.5,26.4,1,1
7/17/2019 2:10,68,6914.4,69.1,26.4,1,1
7/17/2019 2:20,63,6217.5,66.9,26.1,1,1
7/17/2019 2:30,62,6228.2,64.7,26.2,1,1
7/17/2019 2:40,60,6198,66.9,26.1,1,1
7/17/2019 2:50,54,6466.8,66.1,26,1,1
7/17/2019 3:00,52,5999.6,63.2,26,1,1
7/17/2019 3:10,50,5872.1,61.1,26.1,1,1
7/17/2019 3:20,60,6083.7,60.2,26.1,1,1
7/17/2019 3:30,47,5945,60.3,26,1,1
7/17/2019 3:40,41,6005.5,59.1,26.1,1,1
7/17/2019 3:50,34,5923.9,58.2,26.1,1,1
7/17/2019 4:00,35,6422.6,57.7,26.1,1,1
7/17/2019 4:10,26,6794.6,57.3,26.1,1,1
7/17/2019 4:20,25,6561.4,56.8,26.1,1,1
7/17/2019 4:30,25,6558.7,60.1,26.1,1,1
7/17/2019 4:40,19,6269.2,60.7,26.2,1,1
7/17/2019 4:50,14,6068.2,59.6,26.1,1,1
7/17/2019 5:00,14,6068.9,59.7,26.2,1,1
7/17/2019 5:10,10,6116,59.9,26.1,1,1
7/17/2019 5:20,11,6001.4,60.3,26.1,1,1
7/17/2019 5:30,7,5938.9,60.9,26.1,1,1
7/17/2019 5:40,10,5835.8,61,26.1,1,1
7/17/2019 5:50,6,5902.8,61.2,26.2,1,1
7/17/2019 6:00,8,6076.8,61.1,26.2,1,1
7/17/2019 6:10,4,6022.1,61.6,26.2,2,1
7/17/2019 6:20,-1,6069.1,61.5,26.2,2,1
7/17/2019 6:30,-3,6463.1,61.7,26.2,2,1
7/17/2019 6:40,-11,5488.3,61.3,26.2,2,1
7/17/2019 6:50,-5,5203.9,62,26.2,2,1
7/17/2019 7:00,-14,5297.5,61.9,26.2,2,1
7/17/2019 7:10,-16,6247.9,62,26.2,2,1
7/17/2019 7:20,-15,6759.2,65.2,26.3,3,1
7/17/2019 7:30,-22,6461.5,66.3,26.1,5,1
7/17/2019 7:40,-21,6660.5,66.5,26.1,5,1
7/17/2019 7:50,-27,8105,64.4,26,4,1
7/17/2019 8:00,-30,8221.7,64.2,25.9,7,1
7/17/2019 8:10,-18,6868,62.4,25.9,7,1
7/17/2019 8:20,-19,7207.4,62,25.9,6,1
7/17/2019 8:30,-14,7445.3,62.2,25.9,7,1
7/17/2019 8:40,-10,7919.9,62,26,7,1
7/17/2019 8:50,-10,8252.4,62.5,26,10,1
7/17/2019 9:00,-3,8631.4,62.4,26,13,1
7/17/2019 9:10,-2,9176,62.2,26,14,1
7/17/2019 9:20,4,10422.2,62.5,26,19,1
7/17/2019 9:30,5,10519.8,62.1,26,20,1
7/17/2019 9:40,4,10899.4,62.1,26,18,1
7/17/2019 9:50,21,11644.7,62.2,26,16,1
7/17/2019 10:00,31,12805.8,62,26,19,1
7/17/2019 10:10,34,13312.2,62.4,25.9,20,1
7/17/2019 10:20,53,13953.5,62.1,26,20,1
7/17/2019 10:30,83,14893.6,61.7,26.2,19,1
7/17/2019 10:40,102,16448.7,62.1,26.4,19,1
7/17/2019 10:50,53,15792.6,62.2,26.5,22,1
7/17/2019 11:00,126,16490.4,62.5,26.3,22,1
7/17/2019 11:10,97,16892,61.6,26.2,19,1
7/17/2019 11:20,113,19468,62.4,26.6,19,1
7/17/2019 11:30,168,18277.5,61.9,26.3,20,1
7/17/2019 11:40,220,17371.6,62.2,26.3,23,1
7/17/2019 11:50,285,18246,62.5,26.3,16,1
7/17/2019 12:00,309,19651.6,63.7,26.2,18,1
7/17/2019 12:10,202,18548.9,63,26.2,22,1
7/17/2019 12:20,181,20733.8,62.5,26.2,16,1
7/17/2019 12:30,226,20682,61.9,26.3,16,1
7/17/2019 12:40,217,20520.8,62.5,26.5,15,1
7/17/2019 12:50,176,19296.1,63.1,26.4,14,1
7/17/2019 13:00,165,19753.8,70.7,25.9,14,1
7/17/2019 13:10,184,18912.3,70.8,25.9,17,1
7/17/2019 13:20,199,17809.5,71.2,26,14,1
7/17/2019 13:30,208,19575.1,67,26.1,19,1
7/17/2019 13:40,206,18515.3,66.6,26.2,13,1
7/17/2019 13:50,186,17957.4,64.4,26.3,16,1
7/17/2019 14:00,189,18759.3,66.3,26.3,21,1
7/17/2019 14:10,186,20409.7,67.6,26.3,16,1
7/17/2019 14:20,198,18832.9,66.9,26.3,26,1
7/17/2019 14:30,193,18067.2,68.9,26.5,27,1
7/17/2019 14:40,271,16088.8,67,26.5,28,1
7/17/2019 14:50,353,15296.2,67.5,26.5,26,1
7/17/2019 15:00,407,16341.6,67.4,26.5,24,1
7/17/2019 15:10,302,16639.4,68,26.6,21,1
7/17/2019 15:20,283,14246.5,68.3,26.6,25,1
7/17/2019 15:30,267,14968.8,67.5,26.7,26,1
7/17/2019 15:40,243,12593.3,68.6,26.7,27,1
7/17/2019 15:50,237,12879.1,67.5,26.7,28,1
7/17/2019 16:00,316,11854.4,69.8,26.7,25,1
7/17/2019 16:10,234,11601,70.6,26.1,24,1
7/17/2019 16:20,267,12642.2,70.9,26,25,1
7/17/2019 16:30,315,10955.5,69,26.2,23,1
7/17/2019 16:40,392,9829.6,67.6,26.3,20,1
7/17/2019 16:50,447,9922.1,67.9,26.3,19,1
7/17/2019 17:00,457,8931.1,67.3,26.4,21,1
7/17/2019 17:10,485,7454.5,67.1,26.5,16,1
7/17/2019 17:20,500,8034.2,66.9,26.6,14,1
7/17/2019 17:30,321,8823.8,66.8,26.6,11,1
7/17/2019 17:40,337,7589.1,67.2,26.2,10,1
7/17/2019 17:50,279,6965.9,69.5,26.4,8,1
7/17/2019 18:00,282,6138.6,71.3,26.5,6,1
7/17/2019 18:10,260,6525.5,68.1,26.4,4,1
7/17/2019 18:20,269,5278.8,68.8,26.6,1,1
7/17/2019 18:30,259,5004,71.9,26.6,0,1
7/17/2019 18:40,259,5559,67.7,25.9,1,1
7/17/2019 18:50,264,4397.5,67.9,26.1,2,1
7/17/2019 19:00,266,4190.5,67,26.1,1,1
7/17/2019 19:10,276,4514.5,70.9,26.1,1,1
7/17/2019 19:20,273,5689.7,73.4,25.6,1,1
